Occurrence_Code,acft_model,num_eng,eng_type,crew_category,crew_age,latitude,longitude,light_cond,vis_sm,wx_temp,wind_dir_deg,wind_vel_kts,altimeter,code
402341,150E,1.0,REC,PLT,39.0,392352N,0119167W,DUSK,10.0,50.0,60.0,6.0,30.3999996185303,AUTR
403342,172N,1.0,REC,PLT,37.0,021285N,1581844W,DAYL,10.0,73.0,30.0,11.0,29.9699993133545,FSS
450240,RV-7,1.0,REC,PLT,65.0,473838N,1225219W,DAYL,10.0,54.0,180.0,6.0,29.9500007629395,UNK
402192,182C,1.0,REC,PLT,65.0,040633N,1034547W,DAYL,10.0,59.0,220.0,8.0,30.2000007629395,AUTR
551092,CTLS,1.0,REC,PLT,65.0,361124N,1192226W,DAYL,8.0,61.0,165.86964040338552,5.906502317127316,30.2000007629395,AUTR
300240,DA 40,1.0,REC,DSTU,31.0,034318N,1172754W,DAYL,10.0,72.0,183.3730152123169,5.347630952380954,30.1499996185303,AUTR
452000,VANS RV9A,1.0,REC,DSTU,51.0,335729N,0963521W,DAYL,10.0,68.0,190.0,9.0,30.0900001525879,AUTR
402192,310B,2.0,REC,PLT,45.0,393749N,0009318W,NITE,4.0,28.0,120.0,10.0,30.1200008392334,UNK
508250,PA-28R-200,1.0,REC,PLT,57.0,263535N,0008056W,DAYL,10.0,66.0,320.0,13.0,30.1499996185303,UNK
402341,PA 12,1.0,REC,PLT,59.0,045467N,1224312W,DAYL,10.0,48.0,240.0,3.0,30.2700004577637,AUTR
400250,PA 18,1.0,REC,PLT,35.0,613141N,1494117W,DAYL,10.0,12.0,250.0,4.0,30.3700008392334,NWS
400250,PA18,1.0,REC,PLT,52.0,613141N,1494117W,DAYL,10.0,12.0,250.0,4.0,30.3700008392334,NWS
551092,PA-32-301,1.0,REC,PLT,44.0,304653N,0831634W,DAYL,10.0,55.0,300.0,9.0,29.9799995422363,AUTR
507191,PA 12,1.0,REC,DSTU,37.0,613458N,0149514W,NITE,10.0,3.0,120.0,3.0,30.2299995422363,UNK
550390,PA-28R-200,1.0,REC,PLT,27.0,002941N,0081171W,DAYL,9.2,66.0,320.0,16.0,30.00883447124225,AUTR
502470,PA46 500TP,1.0,TP,PLT,60.0,333236N,0101508W,NITE,7.0,28.0,40.0,18.0,30.2800006866455,UNK
100030,PA 18-150,1.0,REC,FLTI,52.0,037830N,0785810W,DAYL,10.0,50.0,200.0,9.0,30.0400009155273,UNK
100030,PA 18-150,1.0,REC,PLT,22.0,037830N,0785810W,DAYL,10.0,50.0,200.0,9.0,30.0400009155273,UNK
300470,ALASKAN BUSHMASTER,1.0,REC,PLT,55.0,045200N,0123100W,DAYL,10.0,57.0,330.0,8.0,30.2600002288818,NET
501282,441,2.0,TP,PLT,52.0,033512N,0971159W,NITE,2.0,37.0,350.0,17.0,30.2600002288818,AUTR
100040,AT 602,1.0,TP,PLT,23.0,033291N,1013940W,DAYL,10.0,43.0,175.90606642325722,5.0,30.25,NET
551380,U206 - G,1.0,REC,PLT,59.0,354342N,1182511W,DAYL,10.0,70.0,250.0,7.0,30.1800003051758,NWS
551240,A36TC,1.0,REC,PLT,54.0,035825N,0111409W,DAYL,10.0,57.0,90.0,5.0,30.3700008392334,AUTR
301150,G IV,2.0,TF,PLT,50.0,393834N,1065457W,NITE,10.0,34.0,165.86964040338552,5.906502317127316,30.2000007629395,AUTR
301150,G IV,2.0,TF,CPLT,47.0,393834N,1065457W,NITE,10.0,34.0,165.86964040338552,5.906502317127316,30.2000007629395,AUTR
402341,RV7 - UNDESIGNAT,1.0,REC,PLT,45.0,472530N,1225229W,DUSK,10.0,54.0,190.0,11.0,30.3099994659424,AUTR
152230,DHC 6 TWIN OTTER,2.0,TP,PLT,40.0,274856N,0802811W,DAYL,10.0,12.0,290.0,5.0,29.9500007629395,UNK
151200,DHC 6 200,2.0,TP,PLT,54.0,274856N,0802811W,DAYL,10.0,12.0,290.0,5.0,29.9500007629395,UNK
552230,402C,2.0,REC,PLT,30.0,181318N,0663522W,DAYL,10.0,84.0,170.0,20.0,29.8999996185303,NONE
552230,185 - E,1.0,REC,PLT,50.0,391136N,1194416W,DAYL,10.0,54.0,90.0,9.0,30.2900009155273,AUTR
550330,ERJ 190 100 IGW,2.0,TF,PLT,40.0,029594N,0952029W,NITE,10.0,59.0,169.84160987628738,9.633906851797216,30.0400009155273,COMP
550330,ERJ 190 100 IGW,2.0,TF,CPLT,32.0,029594N,0952029W,NITE,10.0,59.0,169.84160987628738,9.633906851797216,30.0400009155273,COMP
300900,1900,2.0,TP,PLT,54.0,253755N,0802850W,DAYL,10.0,73.0,30.0,5.0,29.9500007629395,UNK
300900,1900,2.0,TP,CPLT,49.0,253755N,0802850W,DAYL,10.0,73.0,30.0,5.0,29.9500007629395,UNK
402341,WHEELER EXPRESS,1.0,REC,PLT,65.0,402030N,1043333W,DAYL,10.0,52.0,190.0,5.0,30.3400001525879,UNK
551241,152,1.0,REC,DSTU,29.0,404919N,0072521W,DAYL,10.0,32.0,240.0,11.0,30.0900001525879,AUTR
350193,BULLDOG - 120 121,1.0,REC,PLT,57.0,373937N,0122813W,DAYL,10.0,63.0,219.8238597639885,6.283480835546576,30.0200004577637,AUTR
402340,PA 28R-180,1.0,REC,PLT,39.0,373630N,0099656W,NITE,10.0,34.0,230.0,6.0,30.2000007629395,NET
301240,58,2.0,REC,PLT,38.0,393412N,1045058W,NITE,1.0,27.0,197.1958028898177,7.52567106568481,30.1200008392334,UNK
552094,PA 31-350,2.0,REC,PLT,59.0,414715N,0087458W,DAYL,10.0,19.0,308.3518737120961,7.6997031327805345,30.0499992370605,AUTR
552094,LANCAIR EVOLUTION,1.0,TP,PLT,55.0,373033N,1221447W,DAYL,10.0,66.0,169.84160987628738,9.633906851797216,30.0400009155273,AUTR
452470,PA28 - 180,1.0,REC,PLT,49.0,471334N,1173717W,DAYL,10.0,43.0,162.95666666666668,13.971138888888891,30.3400001525879,AUTR
600341,G 164A,1.0,REC,PLT,62.0,044542N,1205636W,DUSK,10.0,41.0,330.0,4.0,30.2000007629395,UNK
251320,CL 600 2C10,2.0,TF,CPLT,28.0,415818N,0087547W,NITE,10.0,12.0,290.0,12.0,29.8700008392334,NET
100040,RANS S-6ES COYOTE II,1.0,REC,PLT,34.0,181731N,0671333W,DAYL,7.0,73.0,310.0,9.0,29.9799995422363,NET
100334,PA 32RT-300T,1.0,REC,PLT,59.0,033298N,1014846W,DAYL,10.0,55.0,290.0,9.0,29.7900009155273,AUTR
404360,B300,2.0,TP,PLT,36.0,003700N,0011800W,DAYL,10.0,64.0,210.0,5.0,30.0200004577637,AUTR
404360,B300,2.0,TP,CPLT,28.0,003700N,0011800W,DAYL,10.0,64.0,210.0,5.0,30.0200004577637,AUTR
300193,PA46 - 350P,1.0,REC,PLT,61.0,473928N,1172340W,DAYL,10.0,43.0,127.65319042069044,4.0,30.3999996185303,UNK
301300,PA 22,1.0,REC,PLT,27.0,462557N,1082713W,DAYL,10.0,79.0,110.0,3.0,30.0,AUTR
150460,MD 11F,3.0,TF,PLT,55.0,003800N,0009000W,DAWN,10.0,14.0,210.0,3.0,30.1800003051758,COMP
150460,MD 11F,3.0,TF,CPLT,51.0,003800N,0009000W,DAWN,10.0,14.0,210.0,3.0,30.1800003051758,COMP
300094,M20E - NO SERIES,1.0,REC,PLT,52.0,035262N,0119328W,DAYL,10.0,61.0,197.19051774256303,6.241436798708538,30.1100006103516,COWX
552300,PA 18-150,1.0,REC,PLT,27.0,341250N,0119527W,DAYL,10.0,63.0,200.0,9.0,29.8700008392334,ONB
552300,PA 18-150,1.0,REC,DSTU,26.0,341250N,0119527W,DAYL,10.0,63.0,200.0,9.0,29.8700008392334,ONB
300342,SR22,1.0,REC,PLT,54.0,003820N,0843620W,DAYL,10.0,7.0,310.0,12.0,30.3099994659424,AUTR
551240,172P,1.0,REC,DSTU,27.0,041417N,0875046W,DAYL,10.0,36.0,163.26709819071118,7.308018689643688,29.9400005340576,AUTR
552270,PA 28R-201,1.0,REC,FLTI,27.0,334119N,0112455W,DAYL,10.0,46.0,310.0,5.0,30.0200004577637,NET
552270,PA 28R-201,1.0,REC,DSTU,25.0,334119N,0112455W,DAYL,10.0,46.0,310.0,5.0,30.0200004577637,NET
253270,208,1.0,TP,PLT,50.0,039115N,0076402W,NITE,10.0,3.0,69.41654761904762,10.89288564213564,30.3199996948242,ONB
400341,PA 28R-200,1.0,REC,PLT,40.0,431536N,0833936W,DAYL,10.0,14.0,200.0,9.0,30.5400009155273,FSS
402240,FREEDOM,1.0,REC,PLT,64.0,263113N,0801320W,DAYL,10.0,79.0,90.0,7.0,30.2199993133545,UNK
300191,PA 28-140,1.0,REC,PLT,35.0,039737N,0943557W,DUSK,10.0,32.0,320.0,3.0,30.03894166351468,AUTR
402341,PA28,1.0,REC,DSTU,24.0,301551N,0814215W,DAYL,10.0,48.0,30.0,8.0,30.3199996948242,AUTR
350241,STOL CH750,1.0,REC,PLT,59.0,343055N,1174543W,DAYL,10.0,52.0,50.0,4.0,29.9599990844727,NET
100030,M20F,1.0,REC,PLT,61.0,365435N,0761144W,NDRK,2.0,46.0,220.0,20.0,29.9200000762939,FSS
450600,152,1.0,REC,FLTI,48.0,027335N,0822052W,DAYL,10.0,79.0,140.0,12.0,30.2000007629395,NET
552230,MD 88,2.0,TF,PLT,56.0,404642N,0735211W,DAYL,0.25,27.0,100.0,8.0,30.1200008392334,AUTR
552230,MD 88,2.0,TF,CPLT,46.0,404642N,0735211W,DAYL,0.25,27.0,100.0,8.0,30.1200008392334,AUTR
552230,UPF 7,1.0,REC,PLT,59.0,381139N,1214145W,DAYL,10.0,66.0,360.0,4.0,30.25,AUTR
552230,UPF 7,1.0,REC,PASS,58.0,381139N,1214145W,DAYL,10.0,66.0,360.0,4.0,30.25,AUTR
452240,8KCAB,1.0,REC,PLT,52.0,033544N,0893336W,DAYL,6.0,48.0,10.0,5.0,30.2299995422363,UNK
452240,8KCAB,1.0,REC,PRPS,50.0,033544N,0893336W,DAYL,6.0,48.0,10.0,5.0,30.2299995422363,UNK
508240,SKY RANGER II,1.0,REC,PLT,65.0,323823N,1103910W,DAYL,10.0,54.0,169.84160987628738,9.633906851797216,30.0400009155273,AUTR
552230,PA 18,1.0,REC,FLTI,53.0,355239N,0862239W,DAYL,10.0,48.0,50.0,7.0,30.3400001525879,AUTR
552230,PA 18,1.0,REC,DSTU,31.0,355239N,0862239W,DAYL,10.0,48.0,50.0,7.0,30.3400001525879,AUTR
300241,PA 28-181,1.0,REC,PLT,31.0,385735N,0942217W,DAYL,10.0,32.0,310.0,6.0,30.3700008392334,AUTR
350341,PA23,2.0,REC,PLT,40.0,182733N,0066454W,DAYL,10.0,79.0,110.0,12.0,30.1200008392334,UNK
552230,SR22,1.0,REC,PLT,54.0,037840N,1131816W,DAYL,10.0,59.0,200.0,4.0,30.0699996948242,AUTR
552230,BEARHAWK,1.0,REC,PLT,62.0,034241N,0098162W,NITE,10.0,54.0,180.0,6.0,30.2099990844727,AUTR
551092,172S,1.0,REC,DSTU,50.0,373019N,0771911W,DAYL,10.0,54.0,250.0,11.0,30.2199993133545,NET
251900,182L,1.0,REC,PLT,63.0,311454N,0822343W,DAYL,10.0,88.0,230.0,8.0,30.1200008392334,AUTR
551092,172P,1.0,REC,DSTU,33.0,413157N,0711654W,DAYL,10.0,39.0,220.0,7.0,29.9699993133545,AUTR
550230,7EC,1.0,REC,FLTI,42.0,034648N,1174056W,DAYL,10.0,73.0,165.86964040338552,5.906502317127316,30.2000007629395,NET
550230,7EC,1.0,REC,PLT,24.0,034648N,1174056W,DAYL,10.0,73.0,165.86964040338552,5.906502317127316,30.2000007629395,NET
552230,108,1.0,REC,PLT,54.0,602154N,0146112W,DAYL,10.0,39.0,192.58428571428573,6.501333333333333,30.4300003051758,UNK
300270,MK-67 HAWK,1.0,TJ,PLT,36.0,323859N,1143656W,DAYL,10.0,81.0,176.77152962038392,3.0,30.0499992370605,AUTR
506342,RANS S 12,1.0,REC,PLT,63.0,031529N,0095132W,DAYL,10.0,54.0,196.4,6.064,30.5100002288818,AUTR
300230,PA18 - 150,1.0,REC,PLT,46.0,621042N,1501029W,DAYL,10.0,25.0,200.0,10.0,29.9400005340576,AUTR
500330,CL 600 2C10,2.0,TF,PLT,29.0,415912N,0875352W,DAYL,10.0,57.0,300.0,16.0,30.0100002288818,COMP
500330,CL 600 2C10,2.0,TF,CPLT,51.0,415912N,0875352W,DAYL,10.0,57.0,300.0,16.0,30.0100002288818,COMP
452240,TWINSTAR,1.0,REC,DSTU,52.0,032305N,0084812W,DAYL,10.0,79.0,209.8162919948988,8.287820962663067,30.1399993896484,UNK
401341,B19,1.0,REC,PLT,45.0,038638N,0924050W,DAYL,10.0,66.0,180.0,3.0,30.2800006866455,UNK
100200,170A,1.0,REC,PLT,64.0,273955N,0822710W,DAYL,10.0,79.0,280.0,9.0,30.1000003814697,AUTR
100200,170A,1.0,REC,PASS,62.0,273955N,0822710W,DAYL,10.0,79.0,280.0,9.0,30.1000003814697,AUTR
550490,M20K,1.0,REC,PLT,53.0,039437N,0764941W,NDRK,5.0,30.0,146.7136674537528,9.622797872062575,30.1000003814697,AUTR
402192,76,2.0,REC,PLT,33.0,423513N,0893010W,DAYL,10.0,46.0,240.0,13.0,29.9400005340576,AUTR
400000,PA-34-200T,2.0,REC,PLT,42.0,021747S,0078657W,NR,8.6,0.0,164.62222297823436,5.2,29.886443759796403,UNK
551094,172C,1.0,REC,PLT,52.0,003300N,0008400W,DAYL,10.0,0.0,164.62222297823436,5.2,29.886443759796403,NET
500390,LAKE 250,1.0,REC,PLT,64.0,303643N,0812740W,DAYL,7.0,63.0,360.0,11.0,30.0400009155273,UNK
552230,A75N1(PT17),1.0,REC,PLT,64.0,412445N,0078309W,DAYL,10.0,37.0,10.0,9.0,30.5400009155273,UNK
551090,PA18 - 150,1.0,REC,PLT,62.0,040219N,1051347W,DAYL,10.0,52.0,190.0,4.0,30.0300006866455,AUTR
552096,PA 12,1.0,REC,PLT,57.0,315633N,0102127W,DAYL,10.0,75.0,250.0,9.0,29.8999996185303,AUTR
552094,310Q,2.0,REC,PLT,34.0,037530N,1133534W,DUSK,10.0,72.0,240.0,9.0,30.0499992370605,AUTR
552230,B23,1.0,REC,PLT,52.0,035825N,0111409W,DAYL,10.0,55.0,230.0,13.0,30.2900009155273,UNK
300402,P92 EAGLET,1.0,REC,PLT,56.0,383229N,0076157W,DAYL,10.0,48.0,246.6095518619668,8.312060966810964,30.2900009155273,AUTR
400341,150,1.0,REC,PLT,61.0,283946N,0815257W,DAYL,10.0,70.0,240.0,3.0,30.0699996948242,UNK
551092,CTLS,1.0,REC,DSTU,57.0,401944N,0823132W,DAYL,10.0,37.0,260.0,6.0,30.2999992370605,AUTR
508240,7GCAA,1.0,REC,PLT,62.0,361018N,0794818W,DAYL,10.0,45.0,40.0,6.0,30.2000007629395,AUTR
350341,RV 4,1.0,REC,PASS,56.0,301227N,1031436W,DAYL,10.0,63.0,220.0,12.0,30.0900001525879,COWX
552230,7AC,1.0,REC,PLT,46.0,042837N,0092835W,DAYL,10.0,52.0,170.0,5.0,30.0400009155273,AUTR
552230,7AC,1.0,REC,PASS,46.0,042837N,0092835W,DAYL,10.0,52.0,170.0,5.0,30.0400009155273,AUTR
300240,J-4A,1.0,REC,PLT,43.0,046435N,0942234W,DAYL,10.0,32.0,150.0,4.0,30.1200008392334,UNK
100040,A36,1.0,REC,PLT,41.0,395647N,0865537W,DAYL,10.0,39.0,10.0,16.0,30.2600002288818,AUTR
100040,A36,1.0,REC,PASS,59.0,395647N,0865537W,DAYL,10.0,39.0,10.0,16.0,30.2600002288818,AUTR
552230,AT 602,1.0,TP,PLT,28.0,332446N,0102913W,DAYL,10.0,75.0,192.67791507254125,4.0,30.1200008392334,NET
350500,35,1.0,REC,PLT,62.0,335015N,0964858W,DAYL,10.0,82.0,210.0,9.0,29.9699993133545,UNK
300400,RANS S 7 COURIER,1.0,REC,PASS,63.0,423511N,1093341W,DAYL,10.0,46.0,280.0,16.0,30.3099994659424,AUTR
300093,T188C,1.0,TP,PLT,59.0,038113N,0099322W,DAYL,10.0,79.0,130.0,9.0,29.9300003051758,UNK
300342,PA28,1.0,REC,PLT,64.0,039592N,0753529W,DAYL,10.0,36.0,320.0,10.0,30.2900009155273,UNK
451250,RV 8,1.0,REC,PLT,64.0,331314N,0873641W,DAYL,10.0,61.0,180.0,10.0,30.2800006866455,UNK
452250,RV 6,1.0,REC,PLT,41.0,331314N,0873641W,DAYL,10.0,61.0,180.0,10.0,30.2800006866455,UNK
551090,172S,1.0,REC,DSTU,51.0,402646N,1093039W,DAYL,10.0,55.0,100.0,3.0,30.1900005340576,AUTR
350333,AT 400,1.0,TP,PLT,57.0,033339N,1022221W,DAYL,10.0,61.0,310.0,6.0,30.1800003051758,NONE
300342,H35,1.0,REC,PLT,50.0,032648N,1105621W,DAYL,10.0,86.0,197.19051774256303,6.241436798708538,30.1100006103516,AUTR
552230,170B,1.0,REC,FLTI,49.0,612343N,1495027W,DAYL,10.0,43.0,182.584743867244,11.08,29.5699996948242,NONE
552230,170B,1.0,REC,DSTU,34.0,612343N,1495027W,DAYL,10.0,43.0,182.584743867244,11.08,29.5699996948242,NONE
500400,JUST ACFT HIGHLANDER,1.0,REC,PLT,61.0,344357N,0083443W,DAYL,10.0,79.0,260.0,12.0,29.9200000762939,AUTR
552300,R172E,1.0,REC,DSTU,59.0,003958N,0764555W,DAYL,10.0,72.0,190.0,13.0,29.6200008392334,AUTR
350120,CH601XL,1.0,REC,PRPS,56.0,381213N,0944425W,DAYL,10.0,75.0,110.0,7.0,29.9400005340576,UNK
400401,152,1.0,REC,PLT,52.0,354110N,0914613W,NDRK,10.0,64.0,190.0,6.0,29.8700008392334,AUTR
450240,MXL II,1.0,REC,PLT,51.0,381423N,1223442W,DAYL,10.0,66.0,360.0,4.0,30.2000007629395,UNK
550400,PA 46-350P,1.0,REC,PLT,47.0,041215N,0081280W,DAYL,9.0,12.0,340.0,17.0,30.1499996185303,AUTR
552230,LC 40 550FG,1.0,REC,PLT,43.0,043648N,0089320W,DAYL,10.0,73.0,180.0,17.0,29.8400001525879,AUTR
350341,PA 28R-200,1.0,REC,PLT,33.0,345428N,1203056W,DAYL,10.0,72.0,310.0,13.0,29.9599990844727,UNK
350341,PA 28R-200,1.0,REC,PLT,64.0,345428N,1203056W,DAYL,10.0,72.0,310.0,13.0,29.9599990844727,UNK
550230,A185F,1.0,REC,PLT,56.0,613548N,0149517W,DAYL,10.0,39.0,130.0,18.0,29.7900009155273,FSS
550600,182F,1.0,REC,PLT,57.0,363533N,0862837W,NITE,10.0,63.0,180.0,11.0,30.0499992370605,UNK
400192,J3,1.0,REC,PLT,63.0,664539N,0144239W,DAYL,10.0,37.0,182.62573537573536,8.854249361749364,29.75,UNK
252230,PA 22-135,1.0,REC,PLT,54.0,382850N,0943628W,DAYL,10.0,59.0,190.0,15.0,29.9599990844727,NONE
501335,414A,2.0,REC,PLT,51.0,402946N,0088525W,NDRK,0.5,55.0,60.0,6.0,29.9699993133545,AUTR
350341,170B,1.0,REC,PLT,38.0,671247N,1512554W,DAYL,10.0,19.0,150.0,3.0,29.5300006866455,AUTR
450240,YAK 52TW,1.0,REC,PLT,58.0,395942N,0863237W,DAYL,10.0,54.0,360.0,14.0,29.8400001525879,UNK
508150,PA-31T1,2.0,TP,PLT,51.0,026126N,0801039W,DAYL,10.0,86.0,140.0,13.0,30.0499992370605,UNK
552230,7AC,1.0,REC,PLT,65.0,395830N,0813439W,DAYL,10.0,52.0,350.0,10.0,30.2700004577637,NWS
552230,VANS RV6A,1.0,REC,PLT,64.0,343613N,0852726W,DAYL,10.0,70.0,360.0,7.0,30.1399993896484,NWS
300230,MM1,1.0,REC,PLT,57.0,040944N,0105939W,DAYL,10.0,63.0,70.0,6.0,30.07263981818142,AUTR
551092,182R,1.0,REC,PASS,36.0,026357N,0815128W,DAYL,10.0,75.0,164.62222297823436,5.2,29.886443759796403,TVRA
551092,182R,1.0,REC,PASS,36.0,026357N,0815128W,DAYL,10.0,75.0,164.62222297823436,5.2,29.886443759796403,TVRA
404190,180,1.0,REC,PLT,53.0,604226N,0148613W,DAYL,0.25,32.0,120.0,12.0,29.5400009155273,AUTR
552300,PA-28-235,1.0,REC,PLT,62.0,034621N,0842654W,DAYL,10.0,66.0,330.0,6.0,30.0699996948242,UNK
402120,PITTS S2E,1.0,REC,PLT,36.0,345236N,1184946W,DAYL,1.0,43.0,340.0,25.0,30.1800003051758,UNK
552330,206H,1.0,REC,PLT,49.0,021194N,1575513W,NDRK,8.0,73.0,70.0,8.0,30.0699996948242,AUTR
552330,206H,1.0,REC,PASS,48.0,021194N,1575513W,NDRK,8.0,73.0,70.0,8.0,30.0699996948242,AUTR
350341,421B,2.0,REC,PLT,63.0,031100N,0944730W,DAYL,10.0,66.0,241.32176768130216,7.185322093610832,29.9699993133545,AUTR
151200,SD 360-300,2.0,TP,PLT,27.0,345326N,0082134W,NITE,4.0,48.0,30.0,14.0,30.0100002288818,NONE
151200,SD 360-300,2.0,TP,CPLT,28.0,345326N,0082134W,NITE,4.0,48.0,30.0,14.0,30.0100002288818,NONE
450120,206H,1.0,REC,PLT,34.0,403019N,1221722W,DAYL,10.0,55.0,219.8238597639885,6.283480835546576,30.0200004577637,UNK
551090,SR22,1.0,REC,PLT,55.0,264358N,0815350W,DAYL,10.0,88.0,210.0,13.0,29.8999996185303,UNK
401341,SA227 AC,2.0,TP,PLT,28.0,393133N,1074341W,NDRK,10.0,37.0,130.0,4.0,30.0400009155273,AUTR
400000,G 164A,1.0,REC,PLT,59.0,034503N,0097280W,DAYL,10.0,70.0,90.0,5.0,29.9300003051758,AUTR
402341,LC41-550FG,1.0,REC,PLT,40.0,283053N,0804757W,DAYL,7.0,84.0,240.0,10.0,29.9799995422363,AUTR
402341,LC41-550FG,1.0,REC,PRPS,39.0,283053N,0804757W,DAYL,7.0,84.0,240.0,10.0,29.9799995422363,AUTR
452333,AT 402A,1.0,TP,PLT,53.0,345028N,0903138W,DAYL,10.0,59.0,350.0,10.0,30.3600006103516,AUTR
300470,PA 18A 150,1.0,REC,PLT,49.0,595849N,1545022W,DAYL,10.0,41.0,100.0,12.0,29.2900009155273,FSS
300342,PA 32R-301T,1.0,REC,PLT,33.0,032137N,0981052W,DAYL,10.0,55.0,280.0,9.0,30.1900005340576,AUTR
552230,CTSW,1.0,REC,PLT,56.0,041320N,0711655W,DAYL,10.0,66.0,210.0,5.0,29.9300003051758,NET
550380,172P,1.0,REC,PLT,45.0,274848N,0802944W,DAYL,10.0,84.0,40.0,7.0,30.0300006866455,NET
500901,EMB 145LR,2.0,TP,PLT,39.0,037936N,0932547W,DUSK,10.0,57.0,320.0,14.0,29.6200008392334,NONE
500901,EMB 145LR,2.0,TP,CPLT,30.0,037936N,0932547W,DUSK,10.0,57.0,320.0,14.0,29.6200008392334,NONE
300230,PA 16,1.0,REC,PLT,58.0,342256N,0825644W,DAYL,10.0,63.0,260.0,7.0,29.9500007629395,COWX
350342,PITTS MODEL 12,1.0,REC,PLT,51.0,325958N,0085344W,DAYL,10.0,79.0,310.0,7.0,29.9799995422363,UNK
552230,180J,1.0,REC,PLT,49.0,433351N,1161331W,DAYL,10.0,66.0,163.26709819071118,7.308018689643688,29.9400005340576,AUTR
100040,MYSTERE FALCON 900,3.0,TF,PLT,38.0,282546N,0811832W,DUSK,7.0,73.0,40.0,11.0,30.0699996948242,COMP
100040,MYSTERE FALCON 900,3.0,TF,CPLT,33.0,282546N,0811832W,DUSK,7.0,73.0,40.0,11.0,30.0699996948242,COMP
400401,PA 28-140,1.0,REC,PLT,41.0,044132N,1225845W,DAYL,10.0,61.0,330.0,15.0,30.0,UNK
350342,DA 20 C1,1.0,REC,DSTU,22.0,331032N,0861732W,DAYL,10.0,66.0,223.2321167436722,7.933242784992785,29.8799991607666,AUTR
300330,185,1.0,REC,PLT,58.0,643041N,1652325W,DAYL,5.0,32.0,120.0,17.0,29.6200008392334,AUTR
404342,108-1,1.0,REC,PLT,31.0,033621N,0883323W,DAYL,10.0,75.0,170.0,6.0,29.9699993133545,UNK
404360,PA 32R-300,1.0,REC,PLT,57.0,354148N,0083324W,DAYL,10.0,61.0,350.0,11.0,29.7299995422363,COWX
404360,PA 32R-300,1.0,REC,PASS,22.0,354148N,0083324W,DAYL,10.0,61.0,350.0,11.0,29.7299995422363,COWX
451240,AT 4 LSA,1.0,REC,PLT,35.0,385645N,1043412W,DAYL,10.0,68.0,120.0,7.0,30.0699996948242,AUTR
452342,ZENITH 701,1.0,REC,PLT,53.0,371228N,0104309W,DAYL,10.0,77.0,178.4495360683372,3.0,30.0100002288818,UNK
250200,DA 20 C1,1.0,REC,DSTU,52.0,341222N,1182923W,DAYL,10.0,64.0,170.0,8.0,29.1200008392334,AUTR
251200,150M,1.0,REC,PLT,44.0,341222N,1182923W,DAYL,10.0,64.0,170.0,8.0,29.1200008392334,AUTR
251200,150M,1.0,REC,FLTI,47.0,341222N,1182923W,DAYL,10.0,64.0,170.0,8.0,29.1200008392334,AUTR
551090,1730 - A,1.0,REC,PLT,57.0,372139N,0851821W,DAYL,10.0,61.0,250.0,8.0,29.8700008392334,AUTR
300230,RV-6,1.0,REC,PLT,65.0,344032N,0902045W,DAYL,10.0,77.0,280.0,10.0,29.8700008392334,AUTR
402191,140,1.0,REC,PLT,51.0,433157N,0121570W,DUSK,10.0,61.0,350.0,4.0,30.1100006103516,UNK
100900,182T,1.0,REC,PLT,35.0,412441N,0783026W,DAYL,10.0,73.0,250.0,8.0,30.1200008392334,UNK
350240,172,1.0,REC,PLT,55.0,042381N,0007734W,DAYL,10.0,73.0,310.0,8.0,30.0699996948242,FSS
990000,182,1.0,REC,PLT,45.0,351315N,0862559W,DAYL,10.0,79.0,210.0,5.0,30.1200008392334,UNK
552230,8KCAB,1.0,REC,PLT,47.0,324438N,0963152W,DAYL,10.0,75.0,260.0,18.0,29.4300003051758,AUTR
350341,B35,1.0,REC,PLT,64.0,030445N,0934741W,DAYL,10.0,77.0,340.0,3.0,30.1100006103516,UNK
400600,172 - H,1.0,REC,FLTI,65.0,303423N,0972511W,DAYL,10.0,75.0,190.0,11.0,29.9500007629395,FSS
400600,172 - H,1.0,REC,DSTU,42.0,303423N,0972511W,DAYL,10.0,75.0,190.0,11.0,29.9500007629395,FSS
300400,180K,1.0,REC,PLT,58.0,029311N,0951419W,DAYL,10.0,72.0,260.0,4.0,30.0900001525879,AUTR
100030,PA 28-235,1.0,REC,PLT,32.0,405151N,0852812W,DAYL,7.0,59.0,210.0,4.0,30.1200008392334,UNK
402342,150F,1.0,REC,PLT,50.0,443431N,0903024W,DAYL,10.0,63.0,240.0,10.0,29.9799995422363,AUTR
551095,TBM700,1.0,TP,PLT,58.0,435341N,0085175W,DAYL,10.0,59.0,110.0,3.0,30.2600002288818,NET
452470,AT 502B,1.0,TP,PLT,32.0,030297N,0092362W,DAYL,10.0,82.0,130.0,10.0,30.1200008392334,COMP
552230,SKYBOLT,1.0,REC,PLT,47.0,391132N,1194357W,DAYL,10.0,63.0,140.0,3.0,29.9699993133545,AUTR
350337,SOLARA 50,1.0,ELEC,PLT,57.0,035552N,1055759W,DAYL,10.0,72.0,219.62931979983668,5.81565365190365,30.1800003051758,AUTR
350337,SOLARA 50,1.0,ELEC,CPLT,39.0,035552N,1055759W,DAYL,10.0,72.0,219.62931979983668,5.81565365190365,30.1800003051758,AUTR
100194,RV-7,1.0,REC,PLT,60.0,325019N,0823729W,DAYL,10.0,72.0,60.0,5.0,30.3199996948242,AUTR
